nfl_player_id,nfl_last_name,nfl_player_name,nfl_full_name,nfl_first_name,nfl_position,first_season,nfl_height,nfl_weight,nfl_forty,nfl_bench,nfl_vertical,nfl_broad_jump,nfl_cone,nfl_shuttle,epa_per_play_career,target_share_career,ppr_points_career,ppr_ppg_career,epa_per_play_year_1,target_share_year_1,ppr_points_year_1,ppr_ppg_year_1,epa_per_play_year_2,target_share_year_2,ppr_points_year_2,ppr_ppg_year_2,epa_per_play_first_2,target_share_first_2,ppr_points_first_2,ppr_ppg_first_2,epa_per_play_first_3,target_share_first_3,ppr_points_first_3,ppr_ppg_first_3,epa_per_play_first_4,target_share_first_4,ppr_points_first_4,ppr_ppg_first_4,top_5_finishes,top_12_finishes,top_24_finishes,top_36_finishes
00-0032688,Chosen,R.Chosen,Robbie Chosen,Robbie,WR,2016,NA,NA,NA,NA,NA,NA,NA,NA,0,0.011494252873563218,22.6,3.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0032725,Anderson,NA,Stephen Anderson,Stephen,TE,2016,6-2,230,4.59,16,38,119,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0032764,Henry,D.Henry,Derrick Henry,Derrick,RB,2016,6-3,247,4.54,22,37,130,7.2,4.38,4.522410724341171,0.07964601769911504,225.36,12.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
00-0032765,Thomas,M.Thomas,Michael Thomas,Michael,WR,2016,6-3,212,4.57,18,35,126,6.8,4.13,0,0.11552346570397112,89.8,5.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0032775,Robinson,D.Robinson,Demarcus Robinson,Demarcus,WR,2016,6-1,203,4.59,NA,34.5,123,6.77,4.19,0,0.07330827067669173,87.4,7.675000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0032791,Grant,NA,Jakeem Grant,Jakeem,WR,2016,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0032792,Sudfeld,NA,Nate Sudfeld,Nathan,QB,2016,6-6,234,5.02,NA,29,105,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0032918,Ham,C.Ham,C.J. Ham,Cortez,RB,2016,NA,NA,NA,NA,NA,NA,NA,NA,0,0.015985790408525755,10.200000000000001,0.5333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0032950,Wentz,NA,Carson Wentz,Carson,QB,2016,6-5,237,4.77,NA,30.5,118,6.86,4.15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0032951,Treadwell,NA,Laquon Treadwell,Laquon,WR,2016,6-2,221,4.52,12,33,117,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0032975,Williams,J.Williams,Jonathan Williams,Jonathan,RB,2016,5-11,220,4.56,16,NA,NA,NA,NA,0,0.0017452006980802793,-0.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0032986,Holtz,NA,J.P. Holtz,John,TE,2016,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033006,Mickens,NA,Jaydon Mickens,Jaydon,WR,2016,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033009,Boyd,T.Boyd,Tyler Boyd,Tyler,WR,2016,6-1,197,4.58,11,34,119,6.9,4.35,-6.527068739582319,0.1702127659574468,143.4,4.8375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033040,Hill,T.Hill,Tyreek Hill,Tyreek,WR,2016,NA,NA,NA,NA,NA,NA,NA,NA,0,0.30268199233716475,355.2,16.213333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
00-0033045,Elliott,E.Elliott,Ezekiel Elliott,Ezekiel,RB,2016,6-0,225,4.47,NA,32.5,118,NA,NA,0,0.11328125,161.4,7.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
00-0033077,Prescott,D.Prescott,Dak Prescott,Rayne,QB,2016,6-2,226,4.79,NA,32.5,116,7.11,4.32,96.58964180633,0,317.68,19.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
00-0033090,Henry,H.Henry,Hunter Henry,Hunter,TE,2016,6-5,250,4.79,13,NA,NA,NA,NA,0,0.119140625,119.9,5.992307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
00-0033106,Goff,J.Goff,Jared Goff,Jared,QB,2016,6-4,215,4.82,NA,27,110,7.17,4.47,70.80315247307928,0,268.3,16.76875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1
00-0033110,Higbee,T.Higbee,Tyler Higbee,Tyler,TE,2016,6-6,249,4.77,NA,NA,NA,NA,NA,0,0.13157894736842105,108.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
00-0033118,Drake,K.Drake,Kenyan Drake,Kenyan,RB,2016,6-1,210,4.45,10,34.5,123,7.04,4.21,0,0.005671077504725898,3.1,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033119,Brissett,J.Brissett,Jacoby Brissett,Jacoby,QB,2016,6-4,231,4.94,NA,31,113,7.17,4.53,16.375734796136385,0,22.86,11.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033217,Alie-Cox,M.Alie-Cox,Mo Alie-Cox,Mo,TE,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03441682600382409,43.3,2.6916666666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033246,Mundt,J.Mundt,Johnny Mundt,Johnny,TE,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03019538188277087,29.4,2.1750000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033251,Pascal,Z.Pascal,Zach Pascal,Zachary,WR,2017,6-2,219,4.55,14,36,126,7.11,4.29,0,0.029354207436399216,5.9,0.2111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033258,Daniels,NA,Darrell Daniels,Darrell,TE,2017,6-3,247,4.55,17,32,116,7.09,4.47,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033275,Walker,P.Walker,PJ Walker,Phillip,QB,2017,NA,NA,NA,NA,NA,NA,NA,NA,-34.964733364887934,0,19.96,3.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033280,McCaffrey,C.McCaffrey,Christian McCaffrey,Christian,RB,2017,5-11,202,4.48,10,37.5,121,6.57,4.22,0,0.1860986547085202,391.3,20.26875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
00-0033282,Samuel,C.Samuel,Curtis Samuel,Curtis,WR,2017,5-11,196,4.31,18,37,119,7.09,4.33,0,0.1518324607329843,152.2,6.1466666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033288,Kittle,G.Kittle,George Kittle,George,TE,2017,6-4,247,4.52,18,35,132,NA,NA,0,0.20179372197309417,203.2,8.637500000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1
00-0033292,Taylor,T.Taylor,Trent Taylor,Trent,WR,2017,5-8,181,4.63,13,33,117,6.74,4.01,0,0.004338394793926247,-0.2,-0.06666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033293,Jones,A.Jones,Aaron Jones,Aaron,RB,2017,5-9,208,4.56,16,37.5,127,6.82,4.2,0,0.07183364839319471,115.8,9.080000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
00-0033296,Armah,A.Armah,Alex Armah,Alex,RB,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0034904013961605585,2.3,0.15000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033307,Bourne,K.Bourne,Kendrick Bourne,Kendrick,WR,2017,6-1,203,4.68,9,34,125,6.73,4.21,0,0.107421875,100,7.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033308,Breida,M.Breida,Matt Breida,Matthew,RB,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.046357615894039736,46.9,1.9933333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033319,Mullens,N.Mullens,Nick Mullens,Nicholas,QB,2017,NA,NA,NA,NA,NA,NA,NA,NA,14.912621129339286,0,46.1,11.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033357,Hill,T.Hill,Taysom Hill,Taysom,QB,2017,NA,NA,NA,NA,NA,NA,NA,NA,2.215416471415665,0.06498194945848375,131.62,6.841333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
00-0033375,Patrick,NA,Tim Patrick,Tim,WR,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033376,Ricard,P.Ricard,Patrick Ricard,Patrick,RB,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.015555555555555555,16.2,1.866666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033387,Hollister,NA,Jacob Hollister,Jacob,TE,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033439,Brown,P.Brown,Pharaoh Brown,Pharaoh,TE,2017,6-6,255,NA,24,34,NA,NA,NA,0,0.0234375,36.800000000000004,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033455,Firkser,NA,Anthony Firkser,Anthony,TE,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033460,Ross,NA,John Ross,John,WR,2017,5-11,188,4.22,NA,37,133,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033466,McKenzie,I.McKenzie,Isaiah McKenzie,Isaiah,WR,2017,5-7,173,4.42,11,36,123,6.64,4.15,0,0.02676864244741874,20.6,1.0666666666666669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033471,Ford,NA,Isaiah Ford,Isaiah,WR,2017,6-1,194,4.61,14,35.5,127,6.94,4.34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033481,Kemp,NA,Marcus Kemp,Marcus,WR,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033526,Perine,S.Perine,Samaje Perine,Samaje,RB,2017,5-11,233,4.65,30,33,116,7.26,4.37,0,0.11685393258426967,115.3,4.268750000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033536,Williams,M.Williams,Mike Williams,Michael,WR,2017,6-4,218,NA,15,32.5,121,NA,NA,0,0.04569420035149385,50.2,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033537,Watson,D.Watson,Deshaun Watson,Derrick,QB,2017,6-2,221,4.66,NA,32.5,119,6.95,4.31,-18.950161800698037,0,86.8,14.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033553,Conner,J.Conner,James Conner,James,RB,2017,6-1,233,4.65,20,29,113,NA,NA,0,0.05675146771037182,171.1,12.341666666666669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
00-0033555,Hollins,M.Hollins,Mack Hollins,Mack,WR,2017,6-4,221,4.53,NA,NA,NA,NA,NA,0,0.06329113924050633,43.1,2.788888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033556,Cohen,NA,Tarik Cohen,Tarik,RB,2017,5-6,179,4.42,11,31.5,118,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033567,Hill,NA,Brian Hill,Brian,RB,2017,6-1,219,4.54,15,34,125,7.03,4.32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033572,Agnew,J.Agnew,Jamal Agnew,Jamal,WR,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.037102473498233215,40.300000000000004,3.2875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033576,Saubert,E.Saubert,Eric Saubert,Eric,TE,2017,6-5,253,NA,22,33,121,NA,NA,0,0.003703703703703704,2.7,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033589,Moore,D.Moore,David Moore,David,WR,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.011560693641618497,18.6,2.9200000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033591,Brown,N.Brown,Noah Brown,Noah,WR,2017,6-2,222,NA,19,NA,NA,7.07,4.33,0,0.10185185185185185,101.60000000000001,6.860000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033611,Seals-Jones,NA,Ricky Seals-Jones,Roderick,TE,2017,6-5,243,4.69,17,28,121,7.46,4.33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033662,Rush,C.Rush,Cooper Rush,Cooper,QB,2017,6-3,228,4.93,NA,27,105,7.23,4.47,-6.146170205145609,0,2.06,0.3433333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033681,Cole,NA,Keelan Cole,Keelan,WR,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033699,Ekeler,A.Ekeler,Austin Ekeler,Austin,RB,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11599297012302284,173.5,9.961538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
00-0033720,Thompson,NA,Colin Thompson,Colin,TE,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033725,Clement,NA,Corey Clement,Corey,RB,2017,5-10,220,4.68,19,28.5,115,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033733,Ward,NA,Greg Ward,Gregory,WR,2017,5-11,186,NA,10,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033757,Tonyan,R.Tonyan,Robert Tonyan,Robert,TE,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03470715835140998,22.2,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033798,Schreck,NA,Mason Schreck,Mason,TE,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033854,Ogunbowale,D.Ogunbowale,Dare Ogunbowale,Oluwadare,RB,2017,5-11,213,4.65,14,35,120,6.99,4.34,0,0.012962962962962963,7.300000000000001,0.8833333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033856,Fournette,L.Fournette,Leonard Fournette,Leonard,RB,2017,6-0,240,4.51,NA,28.5,NA,NA,NA,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033857,Smith-Schuster,J.Smith-Schuster,JuJu Smith-Schuster,John,WR,2017,6-1,215,4.54,15,32.5,120,NA,NA,0,0.091796875,61,2.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033858,Smith,J.Smith,Jonnu Smith,Jonnu,TE,2017,6-3,248,4.62,22,38,127,NA,4.18,-0.8618303572875448,0.14135021097046413,112.3,4.664285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
00-0033869,Trubisky,M.Trubisky,Mitchell Trubisky,Mitchell,QB,2017,6-2,222,4.67,NA,27.5,116,6.87,4.25,-19.649531939842504,0,48.68,9.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033871,Davis,NA,Corey Davis,Corey,WR,2017,6-3,209,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033873,Mahomes,P.Mahomes,Patrick Mahomes,Patrick,QB,2017,6-2,225,4.8,NA,30,114,6.88,4.08,50.961515690338,0,280.22,17.51375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1
00-0033881,Engram,E.Engram,Evan Engram,Evan,TE,2017,6-3,234,4.42,19,36,125,6.92,4.23,0,0.22968197879858657,206.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
00-0033885,Njoku,D.Njoku,David Njoku,David,TE,2017,6-4,246,4.64,21,37.5,133,6.97,4.34,0,0.21503496503496503,201.2,7.5125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1
00-0033891,Jones,Z.Jones,Zay Jones,Isaiah,WR,2017,6-2,201,4.45,15,36.5,133,6.79,4.01,0,0.09717314487632508,67.4,4.925000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033893,Cook,NA,Dalvin Cook,Dalvin,RB,2017,5-10,210,4.49,22,30.5,116,7.27,4.53,0,0.044444444444444446,40.2,1.6800000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033895,Everett,G.Everett,Gerald Everett,Gerald,TE,2017,6-3,239,4.62,22,37.5,126,6.99,4.33,0,0.12126537785588752,109.7,4.264285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
00-0033897,Mixon,J.Mixon,Joe Mixon,Joe,RB,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1099290780141844,242.3,11.95625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
00-0033906,Kamara,A.Kamara,Alvin Kamara,Alvin,RB,2017,5-10,214,4.56,15,39.5,131,NA,NA,0,0.1552346570397112,233,12.153846153846153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
00-0033908,Kupp,C.Kupp,Cooper Kupp,Cooper,WR,2017,6-2,204,4.62,NA,31,116,6.75,4.08,0,0.17857142857142858,164.4,8.783333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
00-0033921,Godwin,C.Godwin,Chris Godwin,Rod,WR,2017,6-1,209,4.42,19,36,126,7.01,4,-0.7111730779288337,0.23699421965317918,197.70000000000002,7.54375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
00-0033923,Hunt,K.Hunt,Kareem Hunt,Kareem,RB,2017,5-10,216,4.62,18,36.5,119,NA,NA,0,0.03496503496503497,117,7.357142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033925,Foreman,D.Foreman,D'Onta Foreman,D'Onta,RB,2017,6-0,233,NA,18,NA,NA,NA,NA,0,0.03470715835140998,91.2,8.911111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033936,Beathard,C.Beathard,C.J. Beathard,Casey,QB,2017,6-2,219,NA,NA,31,113,NA,NA,5.580714992024477,0,21.46,3.5766666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033943,Reynolds,J.Reynolds,Josh Reynolds,Joshua Dedmon-Reynolds,WR,2017,6-3,194,4.52,NA,37,124,6.83,4.13,0,0.10497237569060773,119.4,5.626666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033948,Williams,J.Williams,Jamaal Williams,Jamaal,RB,2017,6-0,212,4.59,NA,30,123,7.25,4.53,0,0.030685920577617327,48.400000000000006,2.783333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0033949,Dobbs,J.Dobbs,Joshua Dobbs,Robert,QB,2017,6-3,216,4.64,NA,33,122,6.75,4.31,-80.74965717074797,0,202.66000000000003,15.58923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
00-0033951,Mack,NA,Marlon Mack,Marlon,RB,2017,5-11,213,4.5,15,35.5,125,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033955,McNichols,NA,Jeremy McNichols,Jeremy,RB,2017,5-9,214,4.49,NA,35.5,121,6.93,4.28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00-0033958,Peterman,N.Peterman,Nathan Peterman,Nathan,QB,2017,6-2,226,4.82,NA,31,110,7.14,4.31,-0.09442649222910404,0,-0.4,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
