athlete_id,player_id,Name,Team,Conference,Eligibility,Year.Out.Of.HS,Recruit.Stars,Height,Weight,Pos
4360738,"Jack West, Stanford, QB",Jack West,Stanford,Pac-12,2022,4,4,76,215,QB
-6810," Team, Navy, QB", Team,Navy,American Athletic,2022,7,NA,NA,NA,QB
4710001,"CJ Montes, New Mexico, QB",CJ Montes,New Mexico,Mountain West,2024,1,3,NA,NA,QB
4426535,"Theo Wease, Oklahoma, WR",Theo Wease,Oklahoma,Big 12,2022,3,5,75,192,WR
4432782,"Brock Vandagriff, Georgia, QB",Brock Vandagriff,Georgia,SEC,2024,1,5,75,205,QB
4873067,"Ja'Corey Brooks, Alabama, WR",Ja'Corey Brooks,Alabama,NA,2024,1,5,74,190,WR
NA,"Nick Singleton, Penn State, RB",Nick Singleton,Penn State,NA,2025,NA,5,72,210,RB
4040625,"Demario McCall, Ohio State, WR",Demario McCall,Ohio State,Big Ten,2022,6,4,69,195,WR
4240479,"Bruce Jordan-Swilling, Georgia Tech, RB",Bruce Jordan-Swilling,Georgia Tech,ACC,2022,5,4,73,225,RB
4241472,"Kendall Randolph, Alabama, TE",Kendall Randolph,Alabama,SEC,2022,5,4,76,298,TE
4242511,"Devan Barrett, Auburn, RB",Devan Barrett,Auburn,Sun Belt,2022,5,4,72,195,RB
4262194,"Montrell Estell, Texas, WR",Montrell Estell,Texas,Big 12,2022,5,4,73,197,WR
4361088,"Colson Yankoff, UCLA, WR",Colson Yankoff,UCLA,Pac-12,2022,4,4,75,211,WR
4361178,"Cameron Jurgens, Nebraska, TE",Cameron Jurgens,Nebraska,Big Ten,2022,4,4,75,290,TE
4361347,"Kamryn Babb, Ohio State, WR",Kamryn Babb,Ohio State,Big Ten,2022,4,4,72,197,WR
4426364,"Baylor Cupp, Texas A&M, TE",Baylor Cupp,Texas A&M,NA,2022,3,4,78,240,TE
4426379,"Marquez Beason, Illinois, WR",Marquez Beason,Illinois,Big Ten,2022,3,4,71,185,WR
4426421,"Ryland Goede, Georgia, TE",Ryland Goede,Georgia,NA,2022,3,4,78,240,TE
4426438,"Isaiah Hazel, Maryland, WR",Isaiah Hazel,Maryland,Big Ten,2022,1,4,73,205,WR
4426442,"Grayson Boomer, Tulsa, TE",Grayson Boomer,Tulsa,NA,2022,3,4,75,260,TE
4426443,"Derrian Brown, Texas, RB",Derrian Brown,Texas,NA,2022,2,4,70,180,RB
4426460,"Jackson Lowe, Tennessee, TE",Jackson Lowe,Tennessee,NA,2022,2,4,76,245,TE
4426478,"Colby Bowman, Stanford, WR",Colby Bowman,Stanford,Pac-12,2022,3,4,74,202,WR
4426482,"Steele Chambers, Ohio State, RB",Steele Chambers,Ohio State,Big Ten,2022,3,4,73,220,RB
4426731,"Lance Wilhoite, Oregon, WR",Lance Wilhoite,Oregon,NA,2022,3,4,75,180,WR
4427467,"Jacoby Pinckney, Appalachian State, WR",Jacoby Pinckney,Appalachian State,NA,2022,3,4,73,210,WR
4429054,"Darin Turner, Arkansas, WR",Darin Turner,Arkansas,SEC,2023,2,4,75,206,WR
4429055,"Tirek Murphy, Purdue, RB",Tirek Murphy,Purdue,NA,2023,1,4,70,215,RB
4429069,"J.J. Evans, Auburn, WR",J.J. Evans,Auburn,NA,2023,2,4,74,224,WR
4429102,"Marc Britt, Ole Miss, WR",Marc Britt,Ole Miss,NA,2023,2,4,72,190,WR
4429119,"Parker McQuarrie, UCLA, QB",Parker McQuarrie,UCLA,NA,2023,2,4,78,223,QB
4429186,"Sam Adams II, Washington, RB",Sam Adams II,Washington,NA,2023,2,4,73,190,RB
4429811,"Patrick Herbert, Oregon, TE",Patrick Herbert,Oregon,NA,2022,3,4,77,244,TE
4430827,"Troy Omeire, Texas, WR",Troy Omeire,Texas,NA,2023,2,4,75,227,WR
4430857,"Jaden Dottin, Penn State, WR",Jaden Dottin,Penn State,NA,2023,2,4,74,185,WR
4431380,"Eric Shaw, South Carolina, TE",Eric Shaw,South Carolina,NA,2023,2,4,76,220,TE
4431497,"Mavin Anderson, California, WR",Mavin Anderson,California,NA,2024,1,4,72,200,WR
4431501,"James BlackStrain, Georgia Tech, WR",James BlackStrain,Georgia Tech,NA,2024,1,4,74,190,WR
4431525,"Dekel Crowdus, Kentucky, WR",Dekel Crowdus,Kentucky,NA,2024,1,4,70,170,WR
4431535,"Jake Rubley, Kansas State, QB",Jake Rubley,Kansas State,NA,2024,1,4,75,207,QB
4431568,"Jaquez Smith, Indiana, WR",Jaquez Smith,Indiana,NA,2024,1,4,73,200,WR
4432662,"Cane Berrong, Notre Dame, TE",Cane Berrong,Notre Dame,NA,2024,1,4,71,235,TE
4432664,"Gavin Blackwell, North Carolina, WR",Gavin Blackwell,North Carolina,NA,2024,1,4,71,185,WR
4432674,"Lovasea Carroll, Georgia, RB",Lovasea Carroll,Georgia,SEC,2024,1,4,73,195,RB
4432685,"Micah Crowell, NC State, WR",Micah Crowell,NC State,NA,2024,1,4,73,215,WR
4432690,"Dematrius Davis, Auburn, QB",Dematrius Davis,Auburn,NA,2024,1,4,70,202,QB
4432696,"Kamarro Edmonds, North Carolina, RB",Kamarro Edmonds,North Carolina,NA,2024,1,4,71,230,RB
4432722,"Athan Kaliakmanis, Minnesota, QB",Athan Kaliakmanis,Minnesota,NA,2024,1,4,76,205,QB
4432744,"Julian Nixon, Tennessee, WR",Julian Nixon,Tennessee,NA,2024,1,4,75,245,WR
4432754,"Ricky Parks, Utah, RB",Ricky Parks,Utah,NA,2024,1,4,70,211,RB
4432776,"Jabez Tinae, Washington, WR",Jabez Tinae,Washington,NA,2024,1,4,73,205,WR
4432787,"Gage Wilcox, Florida, TE",Gage Wilcox,Florida,SEC,2024,1,4,76,230,TE
4433976,"Aaron Mclaughlin, NC State, QB",Aaron Mclaughlin,NC State,ACC,2024,1,4,77,230,QB
4565180,"Peter Costelli, Utah, QB",Peter Costelli,Utah,NA,2024,1,4,75,216,QB
4565181,"Bralon Brown, Ole Miss, WR",Bralon Brown,Ole Miss,NA,2024,1,4,75,185,WR
4567150,"Shamar Nash, Memphis, WR",Shamar Nash,Memphis,NA,2022,3,4,75,215,WR
4567221,"Jashawn Sheffield, Middle Tennessee, WR",Jashawn Sheffield,Middle Tennessee,Conference USA,2022,3,4,73,190,WR
4567804,"Hudson Wolfe, Ole Miss, TE",Hudson Wolfe,Ole Miss,NA,2024,1,4,78,235,TE
4570035,"Jaden Alexis, Texas, WR",Jaden Alexis,Texas,NA,2024,1,4,72,189,WR
4570048,"Michael Johnson Jr., Florida Atlantic, QB",Michael Johnson Jr.,Florida Atlantic,NA,2022,3,4,74,215,QB
4590247,"Jalen Curry, Arizona, WR",Jalen Curry,Arizona,NA,2022,1,4,74,206,WR
4590292,"Thomas Fidone Jr., Nebraska, TE",Thomas Fidone Jr.,Nebraska,NA,2024,1,4,77,220,TE
4608760,"Ray Rose, East Carolina, WR",Ray Rose,East Carolina,NA,2023,2,4,73,210,WR
4635009,"J.Michael Sturdivant, California, WR",J.Michael Sturdivant,California,Pac-12,2024,1,4,75,200,WR
4643625,"Kai Millner, California, QB",Kai Millner,California,NA,2024,1,4,74,210,QB
4678010,"Kyron Drones, Baylor, QB",Kyron Drones,Baylor,NA,2024,1,4,74,222,QB
4683515,"Leo Blackburn, Georgia Tech, WR",Leo Blackburn,Georgia Tech,NA,2024,1,4,77,220,WR
4684939,"Bryan Robinson, Florida State, WR",Bryan Robinson,Florida State,NA,2023,2,4,73,208,WR
4686107,"Chad Johnson Jr., Arizona State, WR",Chad Johnson Jr.,Arizona State,Pac-12,2023,2,4,73,190,WR
4686512,"Mike Wyman, South Carolina, WR",Mike Wyman,South Carolina,NA,2023,2,4,74,200,WR
4689632,"Jordan Johnson, Notre Dame, WR",Jordan Johnson,Notre Dame,NA,2023,1,4,74,180,WR
4693614,"Rashawn Williams, Indiana, WR",Rashawn Williams,Indiana,NA,2023,1,4,74,200,WR
4697512,"Robby Ashford, Oregon, QB",Robby Ashford,Oregon,NA,2023,2,4,75,225,QB
4875179,"Carlos Del Rio-Wilson, Florida, QB",Carlos Del Rio-Wilson,Florida,NA,2024,1,4,74,225,QB
4875595,"Marvin Harrison Jr., Ohio State, WR",Marvin Harrison Jr.,Ohio State,NA,2024,1,4,75,202,WR
3917170,"Tajhea Chambers, Arkansas State, QB",Tajhea Chambers,Arkansas State,Sun Belt,2022,7,3,74,240,QB
3917789,"Aaron Young, Florida Atlantic, WR",Aaron Young,Florida Atlantic,Conference USA,2022,7,3,76,210,WR
3917922,"Richard Burney, Virginia, TE",Richard Burney,Virginia,ACC,2022,7,3,76,280,TE
4029898,"Spencer Jones, Oklahoma, QB",Spencer Jones,Oklahoma,NA,2022,3,3,73,197,QB
4037220,"Ja'Cquez Williams, Wake Forest, WR",Ja'Cquez Williams,Wake Forest,ACC,2022,6,3,74,220,WR
4038431,"Tyrell Alexander, Vanderbilt, WR",Tyrell Alexander,Vanderbilt,SEC,2022,6,3,73,184,WR
4039576,"Corey Rau, Ohio State, TE",Corey Rau,Ohio State,NA,2022,6,3,76,260,TE
4040892,"Deonte Perry, Fresno State, RB",Deonte Perry,Fresno State,Mountain West,2022,6,3,72,191,RB
4044125,"Amir Tyler, Temple, RB",Amir Tyler,Temple,American Athletic,2022,6,3,72,205,RB
4240119,"Max Fisher, NC State, WR",Max Fisher,NC State,ACC,2022,5,3,74,215,WR
4240333,"C.J. Coldon, Wyoming, WR",C.J. Coldon,Wyoming,Mountain West,2022,5,3,73,178,WR
4240390,"Russell Thompson-Bishop, Syracuse, WR",Russell Thompson-Bishop,Syracuse,NA,2022,5,3,73,247,WR
4240424,"Waydale Jones, Texas State, WR",Waydale Jones,Texas State,Sun Belt,2022,5,3,76,200,WR
4240467,"Patrick Leitten, Duke, TE",Patrick Leitten,Duke,NA,2022,5,3,80,270,TE
4240478,"Devin Smith, Georgia Tech, WR",Devin Smith,Georgia Tech,NA,2023,1,3,70,180,WR
4240578,"Henry Marchese, Iowa, WR",Henry Marchese,Iowa,Big Ten,2022,5,3,75,199,WR
4240654,"Brian Polendey, Colorado State, TE",Brian Polendey,Colorado State,Mountain West,2022,5,3,77,260,TE
4240726,"Grant Carrigan, Pittsburgh, TE",Grant Carrigan,Pittsburgh,NA,2022,5,3,79,290,TE
4241799,"Coy McMillon, TCU, TE",Coy McMillon,TCU,Big 12,2022,5,3,76,300,TE
4241826,"Xavier Martin, Texas Tech, QB",Xavier Martin,Texas Tech,Big 12,2022,5,3,72,190,QB
4241952,"Jack Camper, Michigan State, TE",Jack Camper,Michigan State,Big Ten,2022,5,3,77,250,TE
4242218,"Aaron Moffitt, LSU, TE",Aaron Moffitt,LSU,SEC,2022,5,3,74,237,TE
4242373,"Bentley Hanshaw, BYU, TE",Bentley Hanshaw,BYU,NA,2022,5,3,78,220,TE
4242416,"Branden Smith, California, WR",Branden Smith,California,Pac-12,2022,5,3,70,175,WR
4242558,"Tucker Fisk, Stanford, TE",Tucker Fisk,Stanford,Pac-12,2022,5,3,76,278,TE
4243165,"Jaylon Jackson, Colorado, WR",Jaylon Jackson,Colorado,Pac-12,2022,5,3,70,180,WR
4243189,"Jared Poplawski, Colorado, TE",Jared Poplawski,Colorado,Pac-12,2022,5,3,76,240,TE
4243320,"Alex Cook, Washington, WR",Alex Cook,Washington,Pac-12,2022,5,3,73,200,WR
4243363,"La'Andre Thomas, Memphis, QB",La'Andre Thomas,Memphis,American Athletic,2022,5,3,73,185,QB
4244784,"Keegan Cossou, Central Michigan, TE",Keegan Cossou,Central Michigan,Mid-American,2022,5,3,77,245,TE
4245164,"Cole Dubots, Washington State, RB",Cole Dubots,Washington State,Pac-12,2022,5,3,73,203,RB
4255984,"Kaleb Hayes, Oregon State, WR",Kaleb Hayes,Oregon State,Pac-12,2022,5,3,71,194,WR
4258179,"Brad Hawkins, Michigan, WR",Brad Hawkins,Michigan,Big Ten,2022,5,3,73,218,WR
4260223,"Lecitus Smith, Virginia Tech, TE",Lecitus Smith,Virginia Tech,NA,2022,5,3,75,320,TE
4360076,"Dylan O'Quinn, Cincinnati, TE",Dylan O'Quinn,Cincinnati,NA,2022,4,3,76,307,TE
4360188,"Dekalen Goodson, Houston, TE",Dekalen Goodson,Houston,NA,2022,4,3,74,240,TE
4360192,"Ja'Kori Morgan, Houston, WR",Ja'Kori Morgan,Houston,American Athletic,2022,4,3,74,210,WR
4360247,"Dante Lang, Florida, TE",Dante Lang,Florida,SEC,2022,4,3,77,287,TE
4360345,"Mac Copeland, Kansas, TE",Mac Copeland,Kansas,Big 12,2022,4,3,76,258,TE
4360420,"Zamari Ellis, Duke, TE",Zamari Ellis,Duke,ACC,2022,4,3,77,240,TE
4360527,"Chris Wiggins, Charlotte, WR",Chris Wiggins,Charlotte,Conference USA,2022,4,3,73,191,WR
4360620,"Cordell Littlejohn, Florida Atlantic, QB",Cordell Littlejohn,Florida Atlantic,Conference USA,2022,4,3,76,205,QB
4360862,"Brian Norris Jr., South Florida, RB",Brian Norris Jr.,South Florida,American Athletic,2022,4,3,74,227,RB
4360867,"Zion Roland, South Florida, WR",Zion Roland,South Florida,American Athletic,2022,4,3,71,185,WR
4361011,"R.J. Hubert, Utah, WR",R.J. Hubert,Utah,Pac-12,2022,6,3,72,195,WR
4361049,"Jarrod Clark, Coastal Carolina, TE",Jarrod Clark,Coastal Carolina,Sun Belt,2022,4,3,76,345,TE
4361061,"Steven Peterson, Georgia, WR",Steven Peterson,Georgia,NA,2022,4,3,74,214,WR
4361086,"Jordan Underwood, Florida International, WR",Jordan Underwood,Florida International,Conference USA,2022,4,3,72,180,WR
4361635,"Wes Obermeier, Ball State, TE",Wes Obermeier,Ball State,NA,2022,4,3,77,247,TE
4361829,"Jonathan Shepherd, Oklahoma State, WR",Jonathan Shepherd,Oklahoma State,NA,2022,4,3,75,195,WR
4361893,"Despelado Alexandre, Georgia State, TE",Despelado Alexandre,Georgia State,NA,2022,4,3,77,285,TE
4361904,"Travis Glover, Georgia State, TE",Travis Glover,Georgia State,NA,2022,4,3,78,330,TE
4361906,"Dawson Hill, Georgia State, RB",Dawson Hill,Georgia State,Sun Belt,2022,4,3,71,200,RB
4362188,"Sterling Galban, Texas Tech, WR",Sterling Galban,Texas Tech,NA,2022,4,3,71,175,WR
4362247,"DaShon Bussell, Western Michigan, WR",DaShon Bussell,Western Michigan,Mid-American,2022,4,3,74,195,WR
4362263,"Jalynn Williams, Toledo, WR",Jalynn Williams,Toledo,Mid-American,2022,4,3,70,195,WR
4362297,"Jalin Cooper, Toledo, WR",Jalin Cooper,Toledo,NA,2022,4,3,76,195,WR
4362418,"Ke'von Ahmad, UCF, WR",Ke'von Ahmad,UCF,American Athletic,2022,4,3,72,195,WR
4362752,"Khmari Thompson, Illinois, WR",Khmari Thompson,Illinois,Big Ten,2022,4,3,73,210,WR
4362849,"Tyquan Johnson, South Carolina, WR",Tyquan Johnson,South Carolina,NA,2022,2,3,75,200,WR
4362858,"Darius Rush, South Carolina, WR",Darius Rush,South Carolina,SEC,2022,4,3,74,190,WR
4362992,"Peter Gray, UT San Antonio, TE",Peter Gray,UT San Antonio,Conference USA,2022,4,3,76,235,TE
4363058,"Spencer Gaddis, Georgia State, WR",Spencer Gaddis,Georgia State,Conference USA,2022,4,3,71,175,WR
4367208,"David Priebe, UCLA, TE",David Priebe,UCLA,Pac-12,2022,4,3,78,242,TE
4370806,"Ugo Obasi, Virginia, WR",Ugo Obasi,Virginia,NA,2022,4,3,72,195,WR
4371858,"Chike Otaluka, Navy, RB",Chike Otaluka,Navy,American Athletic,2022,5,3,72,195,RB
4371865,"Daniel Taylor, Navy, RB",Daniel Taylor,Navy,American Athletic,2022,4,3,70,180,RB
4372000,"John Stephen Jones, Arkansas, QB",John Stephen Jones,Arkansas,SEC,2022,4,3,71,204,QB
4372047,"Justin Brown, Maryland, RB",Justin Brown,Maryland,Big Ten,2023,1,3,75,205,RB
4372417,"Luke Knox, Ole Miss, TE",Luke Knox,Ole Miss,SEC,2022,4,3,76,245,TE
4372488,"Kory Taylor, Purdue, WR",Kory Taylor,Purdue,NA,2022,4,3,77,205,WR
4372530,"Charles Strong Jr., Troy, RB",Charles Strong Jr.,Troy,Sun Belt,2022,4,3,73,239,RB
4372573,"Jaylan Franklin, Wisconsin, TE",Jaylan Franklin,Wisconsin,Big Ten,2022,4,3,76,243,TE
4372730,"Nick Alftin, California, TE",Nick Alftin,California,Pac-12,2022,4,3,77,225,TE
4373029,"Jackson Gleeson, Baylor, WR",Jackson Gleeson,Baylor,NA,2022,4,3,72,185,WR
4373382,"DeJuan Ellis, Maryland, WR",DeJuan Ellis,Maryland,Big Ten,2022,4,3,71,184,WR
4373669,"Demitri Washington, Boise State, QB",Demitri Washington,Boise State,Mountain West,2022,4,3,75,280,QB
4373695,"Justin Jeffery, Charlotte, WR",Justin Jeffery,Charlotte,Conference USA,2022,4,3,73,177,WR
4373899,"Steven Comstock, Fresno State, QB",Steven Comstock,Fresno State,Mountain West,2022,4,3,73,196,QB
4374048,"Keishon Dawkins, Oregon State, TE",Keishon Dawkins,Oregon State,NA,2022,4,3,77,267,TE
4374271,"Ivan Thomas, Louisiana Tech, TE",Ivan Thomas,Louisiana Tech,Conference USA,2022,4,3,76,213,TE
4385430,"Xavier Johnson, Ohio State, WR",Xavier Johnson,Ohio State,Big Ten,2022,4,3,74,215,WR
4402090,"Riley Sharp, Oregon State, TE",Riley Sharp,Oregon State,Pac-12,2022,6,3,78,240,TE
4426533,"Nnamdi Adim-Madumere, Minnesota, WR",Nnamdi Adim-Madumere,Minnesota,NA,2022,3,3,76,235,WR
4426557,"Tony Amerson, Georgia Tech, RB",Tony Amerson,Georgia Tech,ACC,2022,3,3,71,225,RB
4426576,"Alphonzo Andrews Jr., Wyoming, RB",Alphonzo Andrews Jr.,Wyoming,NA,2022,3,3,70,185,RB
4426610,"Luke Baker, Southern Mississippi, TE",Luke Baker,Southern Mississippi,NA,2022,3,3,77,240,TE
4426612,"Jarrad Baker, UCF, WR",Jarrad Baker,UCF,American Athletic,2022,3,3,71,180,WR
4426615,"David Baldwin-Griffin, Appalachian State, QB",David Baldwin-Griffin,Appalachian State,NA,2022,2,3,76,220,QB
4426654,"Nathaniel Beal III, Virginia, WR",Nathaniel Beal III,Virginia,NA,2022,3,3,76,215,WR
4426688,"Kaiden Bennett, Nevada, QB",Kaiden Bennett,Nevada,NA,2022,2,3,71,185,QB
4426725,"Jeffrey Blake, San Diego State, TE",Jeffrey Blake,San Diego State,NA,2022,1,3,76,218,TE
4426744,"Kennique Bonner Steward, Temple, QB",Kennique Bonner Steward,Temple,NA,2022,2,3,75,220,QB
4426748,"Elijah Bowick, Virginia Tech, WR",Elijah Bowick,Virginia Tech,NA,2022,2,3,73,214,WR
4426760,"Stephan Bracey, Wisconsin, WR",Stephan Bracey,Wisconsin,Big Ten,2022,3,3,70,179,WR
4426767,"John Branham Jr., Eastern Michigan, RB",John Branham Jr.,Eastern Michigan,NA,2022,1,3,69,227,RB
4426802,"Da'Shaun Brown, Indiana, WR",Da'Shaun Brown,Indiana,NA,2022,3,3,74,180,WR
4426853,"Cameron Cantrell, Texas Tech, WR",Cameron Cantrell,Texas Tech,NA,2022,3,3,73,195,WR
4426910,"Kenan Christon, USC, RB",Kenan Christon,USC,Pac-12,2022,3,3,70,185,RB
4426917,"Coltin Clack, Arkansas State, QB",Coltin Clack,Arkansas State,Sun Belt,2022,1,3,76,215,QB
4426939,"Jayden Clemons, Wyoming, QB",Jayden Clemons,Wyoming,Pac-12,2022,3,3,73,208,QB
4426970,"Glover Cook, Florida Atlantic, RB",Glover Cook,Florida Atlantic,NA,2022,1,3,73,180,RB
4427018,"Zach Daniel, Texas A&M, QB",Zach Daniel,Texas A&M,SEC,2022,3,3,72,190,QB
4427064,"Tyler Devera, Maryland, TE",Tyler Devera,Maryland,NA,2022,1,3,75,219,TE
4427111,"Michel Dukes, Clemson, RB",Michel Dukes,Clemson,ACC,2022,3,3,70,205,RB
4427123,"Kanen Eaton, Utah State, WR",Kanen Eaton,Utah State,NA,2022,2,3,74,170,WR
4427141,"Devin Ellison, Georgia Tech, RB",Devin Ellison,Georgia Tech,ACC,2022,3,3,69,200,RB
4427152,"Kwesi Evans, Temple, WR",Kwesi Evans,Temple,American Athletic,2022,3,3,75,210,WR
4427247,"Kendre' Gant, Florida International, WR",Kendre' Gant,Florida International,NA,2022,1,3,75,200,WR
4427249,"Javon Gantt, Central Michigan, WR",Javon Gantt,Central Michigan,NA,2022,3,3,76,215,WR
4427253,"Cameron Gardner, Utah, WR",Cameron Gardner,Utah,NA,2022,2,3,70,183,WR
4427279,"Will Gipson, Pittsburgh, WR",Will Gipson,Pittsburgh,NA,2022,2,3,74,190,WR
4427287,"Dorien Goddard, Virginia, WR",Dorien Goddard,Virginia,NA,2022,3,3,75,220,WR
4427306,"TJ Goodwin, UTEP, QB",TJ Goodwin,UTEP,NA,2022,2,3,77,205,QB
4427375,"Cormontae Hamilton, Ohio State, TE",Cormontae Hamilton,Ohio State,NA,2022,1,3,74,265,TE
4427400,"Kiland Harrison, Tulane, WR",Kiland Harrison,Tulane,American Athletic,2022,1,3,71,185,WR
4427404,"Cam Hart, Notre Dame, WR",Cam Hart,Notre Dame,NA,2022,1,3,74,207,WR
4427420,"Seth Hayes, Arkansas State, WR",Seth Hayes,Arkansas State,Sun Belt,2022,3,3,75,195,WR
4427432,"Jaylen Hearst, Colorado State, WR",Jaylen Hearst,Colorado State,NA,2022,2,3,72,200,WR
4427436,"Kyle Helbig, Colorado State, TE",Kyle Helbig,Colorado State,NA,2022,3,3,76,255,TE
4427491,"Larry Hodges, Miami, TE",Larry Hodges,Miami,ACC,2022,3,3,74,220,TE
4427518,"Demariyon Houston, Nebraska, WR",Demariyon Houston,Nebraska,NA,2022,2,3,72,180,WR
4427548,"Desmond Hutson, Iowa, WR",Desmond Hutson,Iowa,NA,2022,3,3,75,208,WR
4427564,"Tyreese Jackson, Colorado State, RB",Tyreese Jackson,Colorado State,Mountain West,2022,2,3,72,220,RB
4427611,"Garrison Johnson, Syracuse, RB",Garrison Johnson,Syracuse,NA,2022,2,3,70,242,RB
4427629,"Shamar Johnson, Louisiana Monroe, WR",Shamar Johnson,Louisiana Monroe,NA,2022,1,3,70,165,WR
4427734,"Ricky Kofoed, Charlotte, TE",Ricky Kofoed,Charlotte,NA,2022,3,3,75,205,TE
4427742,"Will Kuehne, North Texas, QB",Will Kuehne,North Texas,Conference USA,2022,3,3,73,188,QB
4427751,"Asher Alberding, North Texas, TE",Asher Alberding,North Texas,Conference USA,2022,3,3,76,246,TE
4427752,"Cam Lampkin, Utah State, WR",Cam Lampkin,Utah State,Mountain West,2022,1,3,69,170,WR
4427842,"Tarik Luckett, Colorado, WR",Tarik Luckett,Colorado,Pac-12,2022,1,3,75,180,WR
4427886,"Keon Markham, Arizona State, WR",Keon Markham,Arizona State,NA,2022,1,3,73,200,WR
4427901,"Kiahn Martinez, Idaho, RB",Kiahn Martinez,Idaho,NA,2022,1,3,NA,NA,RB
4427912,"Maurice Massey, Missouri, WR",Maurice Massey,Missouri,NA,2022,2,3,75,200,WR
4427921,"Willie Matthews, Kansas, RB",Willie Matthews,Kansas,NA,2022,1,3,72,225,RB
4427939,"Darius McClendon, Middle Tennessee, WR",Darius McClendon,Middle Tennessee,NA,2022,1,3,74,174,WR
4427941,"Jahmon McClendon, UCLA, RB",Jahmon McClendon,UCLA,NA,2022,2,3,73,242,RB
4427966,"Maverick McIvor, Texas Tech, QB",Maverick McIvor,Texas Tech,NA,2022,3,3,75,210,QB
4427994,"Justin Menard, UCF, WR",Justin Menard,UCF,NA,2022,3,3,71,185,WR
4428001,"Cale Millen, Oregon, QB",Cale Millen,Oregon,Pac-12,2022,2,3,76,203,QB
4428054,"Adi Anderson, San José State, RB",Adi Anderson,San José State,NA,2022,1,3,70,201,RB
4428069,"Travis Mumphrey Jr., UNLV, QB",Travis Mumphrey Jr.,UNLV,NA,2022,2,3,73,190,QB
4428092,"Jamie Nance, Utah State, WR",Jamie Nance,Utah State,Mountain West,2022,3,3,73,170,WR
4428095,"Thomas Nance, South Florida, TE",Thomas Nance,South Florida,NA,2022,3,3,75,252,TE
4428117,"TQ Newsome, Southern Mississippi, QB",TQ Newsome,Southern Mississippi,NA,2022,1,3,73,233,QB
4428264,"Billy Pospisil III, Washington State, WR",Billy Pospisil III,Washington State,NA,2022,3,3,70,186,WR
4428278,"Clyde Price, Kansas State, RB",Clyde Price,Kansas State,NA,2022,3,3,72,214,RB
4428288,"Kyziah Pruitt, Mississippi State, WR",Kyziah Pruitt,Mississippi State,NA,2022,2,3,70,205,WR
4428294,"Ethan Rae, USC, TE",Ethan Rae,USC,NA,2022,3,3,77,245,TE
4428304,"Garmon Randolph, Baylor, TE",Garmon Randolph,Baylor,NA,2022,1,3,79,265,TE
4428358,"Damari Roberson, Western Michigan, WR",Damari Roberson,Western Michigan,Mid-American,2022,3,3,73,195,WR
4428396,"Hayden Rucci, Wisconsin, TE",Hayden Rucci,Wisconsin,Big Ten,2022,3,3,76,259,TE
4428443,"Eddie Schott, Ball State, QB",Eddie Schott,Ball State,NA,2022,3,3,76,219,QB
4428454,"Chris Scruggs, Southern Mississippi, WR",Chris Scruggs,Southern Mississippi,NA,2022,3,3,74,191,WR
4428456,"Bryce Sebastian, Boston College, WR",Bryce Sebastian,Boston College,NA,2022,1,3,71,170,WR
4428479,"Jaquan Sheppard, Cincinnati, WR",Jaquan Sheppard,Cincinnati,American Athletic,2022,3,3,74,197,WR
4428545,"Sam Snyder, Baylor, TE",Sam Snyder,Baylor,NA,2022,2,3,77,230,TE
4428564,"Welton Spottsville, North Carolina, WR",Welton Spottsville,North Carolina,NA,2022,1,3,72,215,WR
